0.12482	0.29465	0.18283	0.057246	0.055165	0.028549	0.010198	0.008955	0.0076816	0.0071913	0.0020626	0.00053514	0.00045971	7.3988e-05	0.00022903	0.00018877	0.00014572	8.6977e-05	0.00011616	0.00014519	0.00024872	0.00059449	0.00052425	0.00036222	0.00023176	0.00012973	9.9992e-05	4.0524e-05	5.5519e-05	7.6725e-05	4.6747e-05	5.1927e-05	2.6937e-05	9.4415e-05	9.4985e-05	4.0003e-05	7.5946e-05	0.00013196	8.3906e-05	2.0393e-05	9.3043e-05	5.3256e-05	3.2773e-05	2.0064e-05	4.9117e-05	7.7714e-05	5.6882e-05	2.2937e-05	0.00013652	0.00012852	4.0496e-05	0.00011165	0.00010707	2.4932e-05	8.5772e-05	1.1921e-05	6.3254e-05	0.00011596	0.00021558	0.0001824	0.00013351	9.1707e-05	5.352e-05	0.0002739
0.51032	0.28115	0.064958	0.0029892	0.0094359	0.0091256	0.0078166	0.0083996	0.0061732	0.00070003	0.0018877	0.0023546	0.0036373	0.0018583	0.0015618	0.00072031	0.0020064	0.0025539	0.0015625	0.00041331	0.001235	0.00080081	0.00027119	0.00021967	0.0002346	0.00059424	0.00077333	0.00026897	4.8455e-05	6.682e-05	0.00016516	0.00018507	3.6684e-05	0.00012974	0.00018267	0.00017462	0.00017525	0.00010693	0.00022672	0.00013057	3.4618e-05	0.00010878	8.1003e-05	4.6638e-05	0.00011958	0.00014947	0.00010173	5.9911e-05	7.4909e-05	2.3499e-05	4.2689e-05	5.4538e-05	2.0194e-05	3.9595e-05	3.8477e-05	7.8235e-05	3.8788e-05	7.4235e-05	7.019e-05	8.4333e-05	0.00013797	0.00010392	8.1903e-05	8.6185e-05
0.33474	0.27768	0.074636	0.065306	0.017775	0.0013504	0.0044201	0.0014909	0.0049034	0.0035919	0.0025369	0.001636	0.00032048	0.00012243	5.2989e-05	5.4241e-05	0.00031854	0.00027112	0.00022161	0.00011738	4.9875e-05	4.6439e-05	0.00013044	0.0001348	0.0002394	0.00049842	0.00054978	0.00031331	3.8133e-05	1.949e-05	1.8217e-05	2.4029e-05	2.0083e-05	3.8561e-05	2.4792e-05	3.9626e-05	0.00016172	3.1983e-05	0.00017732	0.0001241	4.9302e-05	1.9427e-05	8.4222e-05	0.00014792	0.00018288	0.00017889	8.1245e-05	0.00011713	0.00037909	0.00046844	0.00030198	0.00012839	0.00016018	0.00021464	5.3556e-05	0.00012189	5.2105e-05	0.00013874	0.00031968	0.0002488	7.039e-05	0.00013939	0.00011312	4.7827e-05
0.32056	0.26234	0.127	0.066858	0.019504	0.017149	0.021575	0.0068254	0.0074979	0.0064574	0.0051485	0.0012459	0.00064908	0.00017735	0.00015636	0.00010663	0.0001786	0.00012063	4.1568e-05	9.7822e-05	0.0001913	0.00051957	0.00013695	0.00025258	0.00011365	0.00022195	0.00016911	0.0002456	0.00014696	0.00020323	5.5707e-05	5.5363e-05	2.9962e-05	6.3957e-05	7.639e-05	0.00010097	0.00010582	0.00014006	9.9957e-05	0.00011684	0.00014195	2.8194e-05	6.9954e-05	6.4505e-05	4.3464e-05	6.695e-05	4.9602e-05	1.1422e-05	1.2853e-05	1.7399e-05	3.1215e-05	7.7008e-05	5.6979e-05	4.5264e-05	9.5137e-06	2.6975e-05	4.7066e-06	5.1928e-05	4.4122e-05	2.413e-05	3.6963e-05	1.5351e-05	5.2083e-05	6.1971e-05
0.65303	0.41086	0.083522	0.0063514	0.006359	0.0082577	0.014301	0.010007	0.00099331	0.005603	0.0038445	0.0020968	0.0013952	0.00055196	0.00029082	0.00089008	0.0010757	0.00043788	0.00028326	0.00022766	0.00068061	0.00095751	0.00059576	0.00085925	0.00088332	0.0013735	0.0013163	0.00029095	0.0002126	0.00048092	0.00083151	0.00050411	1.1572e-05	9.3773e-05	0.00010776	0.00051308	0.00072999	0.0011328	0.0010178	0.00038517	0.00010513	0.00022897	0.00060861	0.00054156	0.00018933	0.00056837	0.00032085	5.2418e-05	5.1346e-06	8.1129e-05	0.00011687	5.8001e-05	9.9954e-05	0.00017107	8.9408e-05	6.9182e-05	0.00010543	9.4141e-05	9.4986e-05	2.4939e-05	6.1714e-06	2.2082e-05	2.7546e-05	5.5613e-05
0.016835	0.15618	0.081985	0.029254	0.062929	0.057162	0.06787	0.12425	0.051366	0.14033	0.15039	0.075331	0.0481	0.073327	0.099408	0.055432	0.039287	0.033551	0.036101	0.038521	0.05756	0.049764	0.083116	0.089408	0.042954	0.060625	0.040666	0.062464	0.033163	0.018051	0.029662	0.01821	0.0081337	0.0025562	0.0097419	0.0053702	0.025629	0.043862	0.046084	0.016033	0.019879	0.034517	0.028	0.00072938	0.016355	0.0035275	0.0072087	0.0068561	0.0064937	0.0045894	0.0053026	0.0033728	0.001771	0.0026327	0.0021017	0.00081117	0.00025948	0.00070417	0.00087979	0.00049517	0.0011959	0.00067522	0.00049329	0.00017669
0.098619	0.20874	0.34981	0.21877	0.087055	0.0081919	0.00078911	0.005005	0.0046453	0.0014135	0.0032234	0.00159	0.001146	0.00013102	0.00013675	0.00010781	2.5063e-05	0.00031842	0.00030417	0.00012777	7.9697e-05	8.4925e-05	0.00015207	0.0003448	0.001074	0.00090864	0.00032629	2.5888e-05	5.2574e-05	6.0309e-05	3.9438e-05	7.4997e-05	0.00011212	0.00016086	0.00011157	4.177e-05	7.6928e-05	5.0484e-05	2.3825e-05	5.4896e-05	9.4196e-05	7.2296e-05	1.3292e-05	2.7285e-05	4.1081e-05	3.9359e-05	8.6649e-05	6.3738e-05	7.9967e-05	9.866e-05	6.1663e-05	0.00010222	9.4011e-05	9.1824e-05	3.1451e-05	7.2414e-05	1.4119e-05	8.4503e-05	8.297e-05	6.5013e-05	0.00010809	9.1701e-05	6.7447e-05	0.00010335
0.31733	0.33357	0.17911	0.025749	0.013849	0.041597	0.03673	0.011048	0.01566	0.021293	0.010222	0.0055317	0.0019667	0.0018524	0.0015694	0.0010541	0.00044064	0.00090259	0.00056084	0.00015737	0.0007797	0.00052823	0.00074863	0.00060463	0.00059686	0.0012897	0.0024708	0.002498	0.0011178	0.00012508	0.00046724	0.00011367	9.1713e-05	0.00032926	0.00024343	0.00013114	0.00016362	3.7521e-05	3.8723e-05	2.786e-05	0.00010014	0.00016649	9.8844e-05	0.000106	0.00016773	0.00013478	4.3232e-06	6.229e-05	5.4106e-05	9.2223e-05	0.00017758	0.0001454	0.00017013	0.00017061	0.00015486	0.00036053	0.00027396	7.1558e-05	5.0968e-05	5.2877e-05	0.00024253	0.00015951	0.00013391	0.00024825
0.54905	0.33423	0.085693	0.023966	0.036997	0.016118	0.053501	0.033662	0.029819	0.033459	0.017394	0.0054959	0.0017951	0.0020078	0.0052562	0.0035497	0.0040685	0.0025186	0.0018213	0.0019861	0.0012116	0.00022932	0.00080463	0.0014599	0.0026484	0.0051816	0.0030951	0.00051406	0.00076661	0.00026071	0.00031113	0.00035524	0.00022623	0.00026162	0.00071168	0.00079946	0.00086049	0.00060605	0.0013327	0.0008568	0.00053288	0.00016455	0.00015355	8.9729e-05	0.00011926	9.0633e-05	9.9856e-05	4.9201e-05	0.00015682	0.00018112	0.00014416	0.00019738	0.0003063	0.00025434	0.00014558	3.6677e-05	0.00013662	0.00029324	0.00031192	0.00017674	5.4205e-05	1.8094e-05	0.00016281	0.00022527
0.42851	0.27993	0.038274	0.017217	0.0022433	0.0066238	0.0055125	0.011426	0.013581	0.0050962	0.0066522	0.0039794	0.0017718	0.0018573	0.0017738	0.00070546	0.00118	0.0014516	0.0027701	0.0023005	0.00032914	0.001913	0.0014038	0.00062459	0.00060531	0.00057647	0.00031152	0.00061021	0.00047237	8.5775e-05	0.0003095	0.00014585	0.00026489	0.00039297	0.0009706	0.00065118	0.00089479	0.00029184	0.00025007	0.00032199	0.00041961	0.00017803	0.00066635	0.00056792	0.00022398	0.00022168	0.00047606	0.00058848	1.9083e-05	0.00020345	0.00024783	0.00028961	0.00018543	0.00031073	0.00040158	0.00031644	0.00018219	9.2045e-05	0.00035281	0.00061183	0.00036398	0.00011796	0.00043874	0.00089094
0.5966	0.48134	0.19576	0.029826	0.02355	0.012402	0.006423	0.011288	0.0013491	0.0099837	0.006345	0.0038882	0.0029204	0.0013469	0.0010653	0.00034058	0.00047866	0.0010683	0.0027988	0.002165	0.00045421	0.00038661	0.0011752	0.0010548	0.0011296	0.00096345	0.0013551	0.00060713	0.0010006	0.00054762	0.00033016	8.672e-05	0.00037175	0.00022858	9.9436e-05	0.00065881	0.00080601	0.00025485	0.0002548	4.9448e-05	0.00013634	0.0003538	0.00074917	0.00055536	0.0003563	0.0002037	0.00017605	0.00021512	4.0571e-05	5.3561e-05	0.00024946	0.00016667	0.00011449	3.9112e-05	0.00018134	0.00039932	0.00025771	7.1278e-05	0.00020736	0.00021518	0.00027114	0.00035301	0.00019118	0.000175
0.2745	0.36661	0.22167	0.039161	0.071053	0.046906	0.021495	0.029196	0.014948	0.022055	0.031725	0.010597	0.0013346	0.0029467	0.0026919	0.0020575	0.0026274	0.002029	0.00067824	0.00047476	0.00024767	0.00043006	0.00096085	0.0012235	0.0014893	0.0012639	0.00070899	0.0011235	0.00087609	0.00050117	0.00022254	0.00030348	0.00014304	0.00030802	0.00031169	0.00061976	0.001006	0.00074013	0.00049331	0.00029416	0.00032823	0.00032862	0.00014457	4.509e-05	0.00010086	8.8062e-05	0.00012725	0.00021478	0.00010267	0.00010824	0.00011578	2.1712e-05	0.00015841	0.00012053	0.00018847	0.00010614	0.00013892	0.00019817	0.00023674	5.6345e-05	0.00018179	0.0001365	7.789e-05	0.0001783
0.039771	0.15276	0.23	0.079953	0.046188	0.004568	0.0080081	0.0078229	0.017412	0.015452	0.0094561	0.0034302	0.00099634	0.0002076	0.00025116	0.00026635	0.00041642	0.00045219	0.00029555	0.0001284	7.3702e-05	9.4221e-05	0.00060729	0.0019709	0.001378	0.0002297	0.00021535	2.7866e-05	3.9321e-05	4.8217e-05	3.9748e-05	2.4483e-05	8.4925e-05	0.00013267	8.8159e-05	0.00012884	0.00013772	5.203e-05	3.3798e-05	2.8725e-05	1.5623e-05	3.0231e-05	3.047e-05	2.0389e-05	2.4376e-05	2.921e-05	3.9651e-05	7.4962e-05	8.3493e-05	1.4062e-05	5.5779e-05	7.0786e-05	0.00014205	8.1979e-05	3.6061e-05	0.00012806	0.0002081	0.00017834	8.5421e-05	1.6446e-05	7.9438e-05	8.1006e-05	4.273e-05	5.2413e-05
0.0522	0.31891	0.15331	0.020283	0.0042102	0.0021124	0.0021056	0.00087248	0.0017356	0.0011811	0.00013057	0.00015738	0.0001392	0.00015999	8.9511e-05	3.8878e-05	6.0404e-06	8.4917e-05	2.8393e-05	9.4647e-05	0.00014353	0.00017167	0.00015848	0.00012875	9.6156e-05	0.00015428	0.0001534	5.1086e-05	1.0876e-05	5.7526e-05	3.4343e-05	1.0969e-05	1.108e-05	3.3189e-05	1.9173e-05	2.3771e-05	1.9964e-05	2.1204e-05	3.2919e-05	7.1875e-05	6.3909e-05	3.1506e-05	2.9997e-05	2.1122e-05	2.2816e-05	1.5511e-05	1.6047e-05	2.9101e-05	5.307e-05	4.4723e-05	5.2523e-05	4.2154e-05	2.4338e-05	3.7399e-05	2.5043e-05	5.3155e-05	1.9166e-05	1.9274e-05	4.2145e-05	4.8439e-05	2.0943e-05	5.5855e-05	6.0176e-05	2.4378e-05
0.0024391	0.0044917	0.012527	0.024582	0.023113	0.069459	0.12792	0.093585	0.055223	0.043594	0.028079	0.040653	0.10853	0.11121	0.074948	0.059521	0.060811	0.056958	0.037197	0.058263	0.064703	0.12114	0.1458	0.03796	0.012534	0.072606	0.11702	0.15292	0.19134	0.082071	0.059132	0.044171	0.044563	0.031095	0.029824	0.010732	0.025687	0.015942	0.012698	0.042471	0.038457	0.020689	0.015583	0.028681	0.04553	0.034425	0.023712	0.0093417	0.022025	0.009007	0.0085242	0.0063869	0.001948	0.007446	0.0076136	0.0021723	0.0021847	0.0027285	0.0024889	0.0018602	0.0011136	0.00045905	0.00026873	0.00021875
0.39869	0.44787	0.23849	0.0547	0.031529	0.00086021	0.0144	0.015206	0.013514	0.01075	0.0053883	0.0016339	0.0026445	0.0038915	0.0018481	0.00054858	0.00074641	0.00044144	0.0002986	0.00048073	0.00044038	5.3412e-05	0.00025834	1.6816e-05	0.00058119	0.00087774	0.0010348	0.00089534	0.00042878	0.00014582	3.5994e-05	3.1693e-05	3.4627e-05	6.844e-05	0.0001757	0.00018751	0.00011463	0.00011714	0.00013555	0.00014287	4.2762e-05	8.9534e-05	9.4284e-05	3.1475e-05	3.986e-05	4.9808e-05	6.543e-05	6.1445e-05	4.0538e-05	2.9063e-05	3.2335e-05	5.7645e-05	4.9071e-05	6.2047e-05	1.7507e-05	3.3784e-05	4.7487e-05	5.8337e-05	5.3024e-05	2.8389e-05	2.2463e-05	3.0182e-05	2.7395e-05	3.2895e-05
0.18539	0.10114	0.24438	0.089627	0.037284	0.02071	0.048125	0.066353	0.031425	0.0052615	0.020242	0.020372	0.0048375	0.00071888	0.00086476	0.0011049	0.0018179	0.001389	0.00090289	0.0004659	0.00050146	0.00027825	0.00041879	0.00060093	0.00066915	0.0027249	0.0034027	0.0010788	0.00029943	0.00070675	0.0010516	0.00059367	9.3991e-05	5.8341e-05	0.00011295	0.00026797	0.00027046	0.00022219	6.1975e-05	0.00028103	0.00026063	0.00030177	0.0004826	0.00048583	0.00052209	0.00057411	0.00030284	9.9442e-05	4.0345e-05	9.1282e-05	0.00013014	0.00020871	0.00013864	5.6765e-05	3.5752e-05	5.3073e-05	1.3223e-05	2.4981e-05	5.5258e-05	0.00016915	0.00014714	5.2036e-05	0.00016901	0.00029333
0.0182	0.27467	0.16086	0.039846	0.033162	0.025839	0.01848	0.0078507	0.0056671	0.0075268	0.0046789	0.00043218	0.00066017	0.00074474	0.00080834	0.0011182	0.00059555	0.00058363	0.00050622	0.00062633	0.00057934	0.00017038	0.00024267	6.0129e-05	0.00010458	6.462e-05	0.00022118	0.00075346	0.0011815	0.00078162	0.00015854	0.00018758	7.749e-05	3.2861e-05	0.00010748	0.00017546	0.00022747	0.000243	8.4142e-05	0.00011925	0.00011184	4.0094e-05	5.3077e-05	4.7418e-05	8.3671e-05	0.00010434	5.3337e-05	4.0938e-05	5.3069e-05	2.4733e-05	8.2236e-05	8.5429e-05	8.9092e-05	0.00010457	8.8056e-05	4.6561e-05	9.1112e-05	8.9685e-05	3.7411e-05	3.5253e-05	6.9725e-05	0.00017157	0.00011528	3.238e-05
0.63684	0.45743	0.10726	0.035509	0.0088828	0.0080543	0.01013	0.00452	0.00059236	0.00061429	0.00067586	0.00056218	9.64e-05	0.00022597	0.00012916	0.00020295	0.00028886	0.00021686	0.0001358	9.0331e-05	5.7425e-05	2.795e-05	5.9774e-05	7.5716e-05	8.3407e-05	0.00011232	5.7463e-05	2.0409e-05	1.1647e-05	4.6733e-05	1.7113e-05	1.7512e-05	1.5231e-05	3.7565e-05	1.8703e-05	3.4055e-05	1.0358e-05	1.6429e-05	3.6176e-05	2.8408e-05	5.9852e-05	5.4259e-05	9.5436e-06	3.4641e-05	2.9501e-05	4.3839e-05	4.6788e-05	4.0438e-05	1.7149e-05	7.0902e-05	6.0049e-05	2.8186e-05	7.898e-05	6.7276e-05	3.8343e-05	2.4575e-05	7.2463e-05	6.7586e-05	5.8444e-05	0.00010151	0.00013877	0.00011214	8.2805e-05	1.6123e-05
0.26301	0.28298	0.18364	0.088785	0.0053915	0.011565	0.0042253	0.0061613	0.0040563	0.0020069	0.0037135	0.00385	0.0082544	0.0059684	0.0013782	0.0012529	0.0039617	0.0063193	0.0035127	0.0025521	0.0011768	0.00075634	0.0019266	0.00068404	0.005613	0.0057024	0.0022074	0.0015758	0.0006589	0.00020628	0.00023592	0.00017822	8.6326e-05	0.00016738	0.0001185	0.00011492	0.00047504	0.00081099	0.00041412	0.00021896	0.00031655	0.00030765	0.0003549	0.00029511	0.0002069	0.00018498	0.00020177	0.00014999	0.0001643	0.0001179	0.00020602	0.00033628	3.9667e-05	9.1862e-05	0.00021579	0.00023335	0.00017897	0.00049284	0.00056685	0.00061016	0.0004436	0.00050275	0.00096235	0.00046544
0.51995	0.28896	0.012021	0.030978	0.0049925	0.0093845	0.011111	0.0024439	0.0012899	0.002114	0.0016549	0.0013813	0.00094549	0.00022309	0.00012606	0.00040075	0.0001761	0.00013682	0.00059582	0.00052873	0.00022792	8.7224e-05	0.00023101	0.00028892	7.8972e-05	0.00052575	0.00066115	0.0006112	0.0002274	0.00012388	9.3573e-05	4.9388e-05	3.2457e-05	3.9315e-06	4.6943e-05	4.6397e-05	6.3298e-05	5.5991e-05	2.5283e-05	6.9115e-05	2.2051e-05	6.1769e-05	5.7961e-05	9.9779e-05	6.1742e-05	5.5458e-05	1.4968e-05	1.8999e-05	6.1867e-05	8.1806e-05	7.0808e-05	3.0409e-05	7.2433e-05	9.4655e-05	0.00010311	0.00013744	0.00014325	0.0001107	0.00010636	0.0001185	9.1113e-05	9.1552e-05	0.0001053	0.00019792
